85 18 21 60 23 20 10 34 60 50 77 92 12 11 82 95 25 51 72 94 95 61 53 35 13 76 46 40 12 57 21 32 11 17 9 2 35 42 94 9 94 13 50 5 76 41 34 36 7 32 8 6 15 19 75 28 0 42 54 2 90 97 10 0 37 38 71 7 7 41 57 80 34 79 64 60 72 39 86 57 42 88 49 30 13 36 19 50 90 0 89 9 45 34 81 14 84 62 14 71 
76 65 1 10 2 1 14 60 35 82 72 85 93 84 90 100 36 66 59 52 20 34 73 55 95 88 70 11 74 87 53 11 12 99 60 27 15 83 33 35 2 9 83 100 14 69 42 53 82 55 82 72 47 95 51 20 34 15 98 64 32 1 20 61 73 33 81 49 99 37 11 82 91 46 90 4 85 3 31 93 99 34 60 74 83 63 64 29 60 43 99 66 61 38 67 92 16 45 90 29 
93 91 76 34 85 50 51 22 55 74 65 37 76 52 72 9 18 23 71 74 71 13 3 84 42 55 4 75 85 15 70 62 51 20 100 77 18 23 35 25 70 43 13 86 76 53 44 15 37 28 41 98 70 7 85 67 18 95 66 41 51 84 63 71 17 11 61 16 10 6 29 70 76 93 61 57 53 100 100 4 28 72 69 56 87 40 71 9 95 81 82 59 68 72 24 35 40 36 93 55 
13 53 97 30 57 79 41 43 75 74 31 35 88 71 28 38 46 93 86 5 22 43 59 93 52 92 94 80 100 71 16 1 41 91 11 43 7 80 71 69 86 92 17 57 96 14 39 26 42 53 57 94 70 22 27 18 87 66 68 4 46 92 55 33 96 79 3 19 77 71 74 54 84 11 45 24 90 19 23 95 93 1 29 50 21 59 26 52 33 7 33 15 0 89 44 92 77 45 20 97 
56 57 52 52 27 80 83 98 59 40 41 23 92 5 48 52 45 43 62 29 12 60 26 100 54 23 8 94 94 95 65 36 84 35 80 74 34 51 34 89 62 94 6 78 39 95 58 7 63 87 67 23 65 63 28 19 13 6 57 61 35 22 13 61 88 21 48 49 74 41 53 11 55 63 86 22 80 99 4 72 27 18 82 42 20 74 36 18 4 67 94 76 14 85 41 22 25 91 14 48 
48 70 26 9 12 92 19 11 50 89 92 23 87 92 98 60 53 16 36 56 69 24 18 72 46 34 18 18 39 31 76 50 29 35 23 64 16 92 62 25 39 67 81 1 63 70 85 12 65 48 58 77 78 58 52 64 83 31 77 50 88 87 23 69 28 47 32 100 26 2 20 91 3 38 5 68 77 1 14 11 66 18 32 50 22 59 15 78 14 81 95 36 98 78 23 56 0 17 42 5 
60 42 29 7 55 28 89 22 62 65 38 83 19 34 41 97 79 25 59 49 18 48 13 86 74 6 79 71 81 11 32 29 55 41 14 9 37 49 74 96 80 46 7 4 94 83 63 12 57 69 87 64 51 70 49 3 49 72 97 0 79 64 88 49 35 94 70 44 69 6 81 33 27 31 37 70 6 28 9 18 71 40 95 54 11 42 97 37 80 2 76 59 100 58 47 76 5 45 72 83 
14 16 80 58 46 60 92 35 23 50 11 69 30 6 55 35 91 60 78 56 17 28 83 18 24 8 90 62 29 74 17 96 85 29 3 100 63 31 55 63 8 75 63 25 9 25 23 69 45 27 6 75 53 39 62 99 40 38 48 75 28 61 91 98 69 11 57 38 50 64 67 54 94 34 85 80 45 68 67 10 17 47 80 1 89 98 20 38 13 4 48 8 63 69 78 63 75 71 43 31 
28 28 3 76 16 53 96 16 9 86 38 91 82 16 21 84 2 96 74 42 55 91 31 39 75 43 0 76 83 27 46 90 11 20 6 65 24 1 63 25 55 12 81 83 86 63 64 3 60 75 66 95 18 15 83 81 64 45 25 6 10 15 19 58 20 51 6 8 54 93 89 42 94 14 82 21 97 55 27 91 71 16 72 17 7 29 18 95 1 44 75 4 80 2 82 33 12 91 63 100 
65 45 41 39 52 73 16 18 75 58 30 34 50 71 2 73 87 81 62 86 47 57 80 68 75 53 65 65 4 50 83 25 33 4 56 28 64 35 1 18 77 62 20 14 16 10 61 96 34 51 67 92 94 29 60 26 72 10 29 39 44 74 58 61 0 48 52 16 38 50 57 43 29 76 65 61 22 32 27 29 33 8 99 47 51 68 78 83 76 83 4 100 78 73 96 21 58 54 29 90 
24 15 34 24 22 6 89 94 70 100 27 47 54 60 9 84 41 57 65 2 11 85 52 78 31 26 52 35 57 90 73 23 48 99 32 86 16 22 29 94 21 56 16 44 9 56 89 27 61 61 99 91 8 89 39 17 8 72 19 62 69 96 72 3 9 77 87 0 8 57 43 19 43 75 64 91 73 71 24 9 85 94 84 14 92 95 20 29 59 11 37 59 55 14 65 80 33 23 9 1 
25 88 85 40 34 14 51 55 52 97 61 21 83 12 100 97 10 86 61 58 66 8 15 65 21 21 43 39 39 42 15 39 52 1 78 61 100 3 70 21 23 21 64 52 33 29 75 75 14 13 14 27 7 97 73 58 43 14 31 70 51 44 14 74 9 97 39 52 35 22 78 68 57 88 35 33 67 80 22 34 92 2 6 46 32 41 69 5 67 1 71 22 5 89 81 51 82 9 94 82 
55 72 78 41 79 0 82 13 30 19 22 70 33 64 36 59 95 1 12 13 49 95 6 85 35 86 8 19 33 57 12 95 25 37 31 97 93 49 32 49 79 19 16 77 9 70 77 100 21 14 12 3 49 76 91 51 80 96 61 20 60 99 88 30 3 18 100 81 85 3 25 40 62 29 17 57 59 20 54 23 9 78 96 84 44 43 54 81 69 38 76 21 78 99 70 73 17 60 0 56 
31 79 33 95 26 88 29 57 61 5 70 16 26 8 30 69 3 95 58 29 7 59 88 61 39 75 97 12 65 51 99 76 13 92 77 56 10 68 72 51 88 65 8 16 49 100 54 11 30 70 84 4 1 10 59 30 97 76 90 39 68 47 1 39 24 44 40 56 92 91 73 84 0 50 12 43 33 32 12 9 40 93 78 45 74 81 1 90 73 96 26 86 12 11 39 64 92 0 61 28 
98 40 13 67 82 12 100 31 3 39 70 42 31 89 54 1 96 79 77 12 46 66 24 74 100 64 33 1 44 6 56 56 79 98 60 21 39 10 43 0 86 79 13 43 1 3 89 76 11 76 95 7 96 88 41 18 64 68 78 88 77 12 64 33 23 34 24 82 10 20 21 83 91 60 1 0 94 33 97 85 49 8 89 3 92 8 41 65 2 84 46 95 18 53 93 60 62 81 60 2 
38 47 68 88 97 54 45 57 65 52 49 46 80 91 54 90 16 3 78 0 51 18 95 100 13 38 95 81 36 69 91 0 8 23 30 51 20 85 73 94 44 5 70 30 18 18 44 60 38 93 83 61 0 67 59 58 71 68 22 42 29 32 51 47 35 82 78 38 48 89 100 69 73 73 94 37 41 27 5 88 67 61 23 6 97 72 72 4 70 72 98 59 69 80 1 11 89 39 14 59 
46 55 2 95 68 13 9 6 50 40 9 64 30 58 63 96 8 32 59 24 82 22 75 64 47 27 14 39 55 9 84 45 62 80 5 100 27 23 40 80 34 38 90 16 15 27 22 85 95 75 57 42 75 29 16 24 20 13 35 48 22 15 29 49 34 30 87 40 21 36 78 30 31 51 20 96 65 11 32 10 29 75 87 96 68 27 19 56 17 97 77 29 91 10 93 91 68 93 72 0 
15 69 17 19 44 69 92 7 37 16 81 48 84 86 55 42 58 68 71 16 32 24 87 95 8 30 54 87 75 35 55 63 92 39 99 38 31 76 11 4 17 84 38 67 60 21 21 31 54 40 93 83 86 98 84 20 62 43 6 38 32 54 39 87 35 38 3 68 77 100 72 50 45 32 59 54 78 12 78 49 52 84 30 72 33 86 76 18 38 64 18 14 45 70 29 36 27 49 1 71 
23 46 92 3 32 97 11 9 50 100 23 82 9 90 17 80 63 64 3 8 31 45 56 74 47 80 11 19 50 27 86 62 17 10 46 80 100 52 6 4 97 1 14 63 21 21 31 49 70 13 54 82 89 19 51 2 24 76 17 75 30 48 100 3 22 58 58 96 85 93 86 74 74 37 94 23 42 38 81 23 74 98 12 23 2 0 16 21 7 62 60 47 77 57 9 83 17 63 94 98 
21 55 92 100 73 54 6 67 55 21 27 5 77 40 34 81 48 48 96 5 79 7 50 82 75 28 55 62 68 78 70 96 26 93 80 86 92 55 61 99 74 0 76 94 91 21 40 45 81 85 30 18 16 22 20 84 74 42 49 13 78 78 12 81 35 62 95 36 53 74 66 29 20 11 58 44 50 28 85 76 84 75 93 9 1 50 45 20 39 60 83 1 98 26 49 40 39 20 48 52 
19 25 97 93 45 30 33 62 12 73 46 40 8 96 24 68 37 48 79 58 61 63 53 15 30 44 54 73 73 7 6 49 21 51 11 22 23 74 66 20 54 10 76 46 85 21 87 33 35 4 88 45 56 52 83 19 28 71 1 17 61 36 78 22 11 72 92 66 39 54 73 53 20 13 70 45 61 4 70 28 14 81 30 14 99 83 25 85 44 41 87 21 100 17 8 33 71 70 56 60 
45 75 82 49 47 78 1 58 35 47 91 97 49 24 56 79 7 32 24 31 93 40 65 50 15 96 71 86 80 23 92 59 35 56 23 89 89 85 92 27 74 50 27 95 62 86 88 74 8 56 15 57 72 31 96 96 31 57 75 56 11 74 86 85 92 87 54 71 97 6 35 52 47 54 85 69 92 38 84 50 39 61 14 91 91 7 90 89 29 52 8 44 95 83 3 38 57 72 33 34 
47 17 4 35 37 65 97 16 8 57 1 98 58 60 3 24 96 86 52 81 6 2 1 43 51 30 55 62 65 24 88 36 82 61 92 30 76 0 36 7 45 31 2 28 60 47 35 95 67 98 66 84 25 38 86 100 88 62 23 74 6 70 10 49 6 50 15 60 11 88 91 98 98 37 14 91 50 91 76 24 84 90 12 43 15 78 89 41 52 55 32 56 31 78 47 73 66 4 11 22 
9 84 39 85 66 81 27 52 62 88 97 2 7 3 73 33 15 91 25 0 53 60 14 50 94 37 1 73 19 8 73 19 89 92 83 43 86 24 33 38 9 33 71 65 55 82 32 34 22 2 28 69 98 57 55 49 9 89 41 25 4 8 62 89 23 74 21 86 40 24 87 13 49 64 34 79 57 21 93 20 46 7 30 65 18 87 81 76 40 40 89 40 47 12 3 97 39 56 79 56 
66 80 65 25 2 18 41 10 70 42 85 85 37 56 46 69 53 33 76 45 76 10 22 89 71 64 67 31 43 87 9 60 15 48 94 19 30 91 75 48 61 72 14 55 56 96 36 21 10 51 0 58 94 89 97 4 81 77 94 82 28 38 82 60 95 64 35 28 65 12 50 77 19 39 27 57 27 47 91 31 89 92 77 81 51 69 36 90 89 43 53 79 38 3 97 61 94 84 24 12 
73 88 70 82 49 64 85 68 87 93 57 98 46 29 76 1 51 36 25 100 86 90 52 92 53 96 11 72 97 10 57 59 83 78 27 68 6 82 45 25 80 2 99 7 37 38 9 86 39 1 55 69 94 99 19 5 12 63 46 84 91 88 43 93 37 43 75 55 76 89 2 85 77 25 57 56 6 25 64 59 32 44 17 47 2 28 35 65 63 12 92 96 3 47 47 47 76 13 33 45 
21 40 63 42 79 1 25 31 67 99 87 97 97 26 64 73 58 42 55 37 2 34 59 93 65 52 0 44 77 95 73 22 51 97 28 52 36 67 43 100 18 83 16 18 7 95 76 65 84 54 64 15 93 51 14 41 2 92 77 85 36 14 23 71 34 76 7 13 89 11 21 92 96 86 42 21 24 94 9 86 6 26 71 11 75 81 64 85 5 86 53 17 93 20 6 70 74 22 20 60 
34 68 63 59 38 90 28 0 49 67 23 2 46 83 80 51 27 87 30 64 46 26 36 62 7 32 52 83 71 3 38 50 98 59 82 33 79 52 47 78 30 84 83 79 53 79 81 68 78 77 26 40 53 58 100 13 71 26 18 42 62 13 52 61 0 28 81 61 83 30 16 52 38 78 28 7 41 93 27 62 8 34 0 52 57 92 73 72 90 13 89 38 99 9 0 76 16 52 28 38 
96 70 93 36 71 43 4 48 64 94 47 87 87 94 10 4 98 26 0 7 17 93 53 2 23 38 72 10 6 75 39 27 3 14 45 47 91 14 85 11 68 73 48 9 85 96 62 13 71 59 64 92 55 12 36 43 99 0 100 91 98 88 57 7 33 26 18 93 19 70 98 83 18 4 43 59 98 24 61 44 62 39 76 48 70 42 24 21 78 55 12 52 75 15 85 20 60 69 51 72 
82 87 72 67 83 92 10 72 69 64 2 97 75 75 99 84 95 55 64 67 48 13 29 69 16 41 28 36 74 74 57 19 40 79 27 77 40 13 67 4 25 12 79 82 85 27 51 14 65 16 68 82 15 42 39 79 79 55 39 59 89 61 0 0 61 20 28 66 8 29 46 34 55 54 35 56 56 28 44 0 85 5 66 70 15 9 100 85 83 76 15 71 26 11 41 32 27 13 86 18 
52 19 35 90 5 54 7 82 47 96 18 47 90 87 53 43 99 29 48 79 65 88 33 33 76 0 3 82 83 52 53 17 74 73 22 12 20 86 4 53 76 29 68 94 93 23 61 27 20 84 29 39 44 48 3 72 28 61 39 47 29 7 43 79 24 38 82 73 61 88 51 62 59 9 71 25 96 38 66 78 50 58 18 77 1 72 51 16 73 34 97 91 4 36 46 91 22 10 49 71 
30 65 21 100 100 98 33 85 4 70 93 17 29 8 89 98 39 98 42 23 77 43 44 56 31 76 67 80 74 28 57 43 95 45 67 71 100 3 50 49 54 86 93 59 96 60 42 15 96 58 43 31 4 90 78 47 54 54 80 42 86 78 53 91 35 1 75 60 65 24 94 1 18 72 1 7 26 14 50 71 93 6 37 78 84 48 2 91 87 85 62 26 90 57 51 49 83 98 29 57 
70 83 34 44 100 55 60 93 51 37 4 60 57 39 18 61 31 73 70 62 10 41 49 36 28 51 42 49 68 17 73 49 78 4 99 64 25 80 34 6 95 67 57 33 94 54 72 28 70 29 88 65 15 2 23 70 15 15 87 55 96 58 84 25 16 56 95 44 12 47 57 24 0 46 8 38 73 84 23 41 10 81 73 23 69 24 60 78 17 34 63 63 81 79 24 48 21 79 82 14 
19 1 56 31 77 8 1 81 8 15 60 28 75 36 82 60 27 65 84 8 35 84 96 6 26 49 74 54 48 38 75 34 4 15 27 68 14 30 65 38 4 9 69 68 2 79 26 80 80 77 65 22 52 65 67 14 49 77 53 81 23 18 46 6 7 14 40 77 86 82 75 93 83 97 55 13 30 75 46 93 32 77 91 68 98 5 88 16 6 23 26 92 24 49 85 4 92 20 31 51 
70 52 99 79 7 72 34 43 71 8 11 90 26 39 51 2 30 83 70 62 96 29 73 23 23 61 34 75 62 15 37 31 89 0 21 51 40 18 89 85 100 21 15 14 74 47 35 26 24 100 94 74 12 29 16 76 98 0 47 26 46 72 32 65 54 80 63 79 5 18 37 73 20 10 16 67 69 10 80 68 72 63 70 4 29 14 39 88 88 97 16 2 37 50 63 43 71 7 1 1 
97 81 13 85 100 4 88 76 11 71 97 100 33 77 26 44 21 13 85 98 23 39 75 34 81 29 40 14 48 84 86 71 94 16 7 99 62 82 53 76 97 40 97 98 93 51 75 31 56 87 87 26 75 65 54 27 19 45 63 58 94 31 67 2 15 50 39 6 91 89 89 65 38 100 11 3 9 38 36 49 48 100 31 68 30 43 18 81 41 17 40 45 12 82 77 43 35 40 97 70 
24 90 74 64 42 38 64 8 50 40 3 5 13 20 48 10 58 75 86 2 42 54 47 55 4 20 78 23 17 44 57 26 17 100 43 40 37 14 77 94 57 87 25 5 5 16 25 86 93 53 86 96 0 49 63 92 55 21 57 54 37 44 52 26 22 80 13 12 97 77 74 93 62 91 95 20 84 7 79 61 100 10 45 88 27 66 100 56 22 93 88 60 1 85 3 57 94 61 67 33 
65 44 57 18 92 36 67 51 14 10 96 62 14 63 100 14 41 83 69 5 93 96 31 6 0 40 27 66 70 23 77 38 60 76 13 90 10 3 87 18 64 21 63 70 22 82 87 16 40 53 12 58 21 93 10 42 48 44 53 63 47 1 61 72 69 20 21 24 93 90 13 85 54 84 82 57 43 88 88 45 17 80 0 32 8 92 33 60 39 6 21 5 90 81 19 43 84 55 43 89 
3 9 81 22 10 14 92 57 71 91 22 97 54 91 100 80 12 94 35 62 27 34 83 80 90 64 98 68 3 49 45 70 34 47 40 1 3 35 97 60 5 77 72 4 31 17 60 95 36 50 89 39 71 20 77 54 100 75 92 18 2 25 71 95 16 87 27 58 0 7 7 26 35 6 56 85 25 10 11 35 42 11 61 53 72 15 57 60 52 58 13 99 91 58 28 50 62 58 24 33 
80 83 95 31 12 100 34 100 40 78 32 27 52 90 30 90 32 5 23 92 80 37 12 82 66 81 19 2 13 2 63 64 54 68 66 31 12 10 27 26 47 38 36 42 61 7 40 18 5 95 70 37 3 24 43 29 16 22 77 34 73 0 16 44 62 26 32 7 41 79 4 42 52 43 84 46 8 73 70 22 29 48 9 31 100 46 95 60 26 58 19 55 59 49 34 1 21 46 52 4 
19 53 59 50 18 81 6 14 72 73 27 57 84 99 0 36 88 31 19 52 19 95 15 20 54 48 25 1 71 40 80 59 63 67 20 2 69 20 97 8 93 30 83 14 25 50 90 72 22 82 87 56 92 15 5 68 57 41 65 2 8 38 30 16 15 93 70 48 20 49 36 80 16 34 29 84 16 76 51 40 81 100 61 56 67 49 70 5 40 73 75 32 52 61 5 68 57 0 84 37 
19 29 11 10 62 100 93 64 47 49 19 4 6 45 72 75 34 67 46 35 4 28 37 32 94 35 8 40 29 49 88 80 19 19 83 5 94 44 2 4 72 85 35 19 96 68 91 33 44 88 25 49 7 52 31 66 55 5 71 35 40 94 40 78 97 40 96 18 57 6 58 78 68 38 25 54 58 15 100 12 36 71 27 50 16 55 15 10 4 28 52 56 21 46 93 19 65 40 83 67 
63 32 3 19 67 9 9 1 6 89 30 40 25 61 97 78 25 80 28 39 73 20 90 25 92 63 29 75 13 93 15 42 26 78 66 44 90 55 31 42 87 54 5 59 26 41 48 40 6 97 64 14 30 78 10 73 27 47 32 52 73 91 55 44 49 87 97 41 49 36 45 76 75 73 33 93 3 8 100 80 13 99 71 62 37 99 71 94 81 35 45 80 68 67 88 1 20 30 45 72 
17 77 36 22 6 97 16 43 100 30 5 40 26 59 38 8 79 44 81 40 34 55 35 82 33 12 61 11 26 45 82 19 94 91 58 31 99 14 23 95 68 32 40 32 74 66 97 1 54 35 2 89 20 66 84 10 55 12 84 35 71 2 64 48 49 21 66 22 34 45 2 22 39 43 18 38 35 19 58 100 95 26 31 44 7 98 41 26 48 19 1 57 21 63 46 12 59 10 25 53 
35 95 31 81 28 25 70 61 68 88 31 87 44 13 28 8 21 81 33 73 53 55 24 21 41 23 86 75 22 75 41 64 90 13 100 95 14 86 28 11 9 64 51 55 50 80 42 87 20 69 49 46 17 13 6 70 95 48 67 57 97 16 20 33 67 38 26 58 90 47 92 26 93 61 33 67 26 57 6 71 66 7 90 36 62 74 64 68 41 18 14 82 80 76 46 7 93 73 37 37 
45 15 73 60 24 9 83 4 61 8 97 98 86 54 14 74 88 27 58 51 49 63 13 36 69 52 17 2 75 79 14 88 61 4 83 96 83 6 84 72 60 70 19 72 74 31 6 85 47 94 42 99 71 2 61 2 61 89 88 24 30 8 86 54 69 39 84 46 19 86 80 32 60 75 9 81 10 27 45 51 31 84 79 98 31 24 17 10 78 75 77 48 38 57 2 50 12 97 32 96 
89 45 32 14 93 90 48 97 52 56 46 58 96 83 25 19 18 48 27 4 91 84 18 86 46 52 79 71 74 88 57 20 75 44 66 81 100 15 98 47 51 47 63 15 28 18 14 29 53 68 94 75 36 36 58 25 84 1 81 12 8 39 75 69 62 25 69 83 46 85 38 4 74 88 15 69 11 50 40 15 19 83 78 19 79 9 41 33 26 87 0 83 39 36 21 79 1 82 89 73 
45 85 80 97 13 30 3 43 2 8 56 12 63 29 81 83 68 17 67 66 86 10 43 85 14 76 92 40 67 28 90 74 72 35 16 89 71 81 29 96 42 13 57 85 9 2 73 46 76 85 14 4 51 95 5 35 36 12 75 17 59 85 77 33 99 65 43 70 15 56 79 50 14 51 23 82 23 59 44 97 18 73 89 58 37 62 18 99 80 72 79 6 1 23 11 45 49 53 83 65 
70 67 79 79 12 95 47 90 57 79 55 22 61 69 42 82 20 48 67 23 1 9 18 32 26 0 80 62 40 54 52 20 11 12 48 44 93 7 13 66 96 73 85 71 22 95 63 28 90 41 79 62 15 82 27 36 43 18 73 39 58 66 45 3 1 27 53 20 24 11 15 98 42 65 29 56 15 47 5 62 73 48 31 4 43 79 3 18 51 35 92 99 19 24 44 85 23 15 89 71 
61 87 11 78 3 32 15 72 17 81 80 84 20 34 48 20 25 42 97 75 53 60 40 50 41 67 41 43 99 42 57 18 8 26 39 33 22 86 56 72 77 24 70 31 59 0 94 4 51 32 1 6 24 91 93 45 11 13 25 18 2 11 95 70 32 95 69 55 39 10 4 68 84 76 65 54 91 80 68 24 32 34 36 76 33 22 19 85 90 21 1 48 26 80 85 15 69 68 28 10 
70 4 88 55 62 66 36 53 59 41 33 16 36 21 66 14 2 59 31 70 37 55 82 10 38 76 75 81 54 59 13 66 46 73 61 24 67 70 24 96 18 73 65 59 45 71 14 26 39 16 52 60 43 43 21 11 99 70 7 22 67 58 29 52 59 58 15 86 12 18 83 14 65 7 81 41 62 10 53 92 67 91 20 89 74 58 10 57 72 33 56 40 36 29 17 15 0 24 7 53 
93 95 40 41 18 43 87 26 46 53 35 82 44 20 39 28 28 42 88 70 80 22 23 50 66 76 74 87 15 35 47 87 100 0 80 82 87 28 18 65 88 43 42 50 50 22 17 8 75 28 9 48 25 79 64 96 91 24 64 96 8 55 51 1 74 46 42 83 37 85 44 69 13 29 17 41 20 39 7 17 4 80 83 84 27 83 89 90 80 1 65 64 31 16 98 49 48 14 30 56 
18 47 56 72 60 19 77 54 64 0 41 62 33 77 77 50 97 90 42 3 64 70 68 34 9 93 2 85 92 67 78 78 69 69 60 69 62 75 57 45 27 22 79 64 98 51 0 88 93 26 92 69 43 28 54 14 91 9 44 57 11 60 35 47 90 7 35 80 49 25 34 63 55 96 84 69 40 84 83 99 82 47 57 94 67 95 39 9 43 29 5 85 54 17 49 87 73 97 43 69 
84 61 18 1 46 6 42 83 1 91 6 48 21 55 66 38 77 45 93 88 90 66 51 86 40 56 29 79 78 99 31 1 30 29 37 7 99 95 24 43 24 81 54 27 73 100 63 54 94 97 76 81 50 38 25 42 80 63 44 60 21 70 90 69 9 20 60 50 41 58 57 8 72 95 20 36 56 38 45 59 29 50 1 42 29 29 88 17 28 90 28 10 71 84 34 90 7 0 92 91 
35 69 26 8 47 34 83 61 58 40 25 18 70 19 92 57 89 40 64 65 16 91 4 14 33 9 97 46 69 0 78 55 25 37 35 56 99 82 56 8 100 99 50 97 17 61 45 95 43 51 35 68 93 38 69 82 5 70 98 22 39 92 52 39 13 63 92 78 26 22 86 44 62 21 96 16 38 28 72 22 3 68 58 18 52 27 72 80 5 54 83 3 18 40 61 26 58 100 58 28 
79 78 72 23 65 97 19 75 84 65 57 58 22 40 8 97 94 26 15 26 87 12 59 2 65 73 44 47 64 29 52 31 1 23 48 92 78 53 4 71 65 77 1 8 22 49 1 21 44 43 57 98 43 13 86 43 72 5 35 20 69 89 79 39 89 67 91 76 11 58 67 32 13 90 60 33 97 97 5 18 12 45 49 35 73 66 16 61 3 13 52 1 94 4 15 27 97 76 20 96 
67 74 49 21 22 29 72 76 85 65 1 6 63 19 4 40 17 2 56 80 45 59 9 68 28 5 68 91 31 41 89 10 49 63 15 96 49 64 64 80 15 70 3 82 20 4 4 42 78 59 82 81 98 74 57 89 16 25 97 30 89 95 66 14 1 100 88 56 10 13 2 32 27 76 61 18 14 28 66 0 17 26 78 54 27 9 30 94 13 76 7 58 47 41 87 43 51 41 73 71 
87 12 4 36 81 28 51 26 26 49 30 32 16 26 42 78 92 25 80 70 8 56 82 78 10 53 63 51 50 80 29 61 9 16 99 31 65 49 28 49 92 68 97 8 38 36 22 21 38 3 19 89 26 95 77 70 81 72 28 12 30 59 40 79 97 73 44 96 1 26 32 8 27 33 60 95 60 34 9 7 22 8 48 77 24 29 6 48 42 51 81 34 53 62 0 66 34 33 63 79 
69 95 1 1 25 32 77 68 93 61 51 79 23 68 38 41 69 25 3 7 60 24 35 69 100 6 69 87 41 43 10 70 55 56 2 73 27 75 44 82 91 93 63 19 4 25 73 99 59 55 38 94 30 51 92 81 72 55 32 2 54 10 56 60 19 95 79 17 10 83 83 85 80 74 1 32 88 36 65 33 2 70 37 21 52 68 4 85 26 0 7 94 32 93 4 56 47 52 49 83 
